0.0904	0.0909	0.0878	0.0904	0.0151	0.1061	0.0917	0.1595	0.1061	0.0103	0.0103	0.0103	0.0220	0.0220	0.0056	0.0837	0.0220	0.0220	0.0056	0.0056	0.0056	
0.0904	0.0910	0.0879	0.0904	0.0151	0.1061	0.0917	0.1595	0.1061	0.0104	0.0104	0.0104	0.0221	0.0221	0.0056	0.0837	0.0221	0.0221	0.0056	0.0056	0.0056	
0.0904	0.0910	0.0879	0.0904	0.0152	0.1062	0.0917	0.1595	0.1062	0.0104	0.0104	0.0104	0.0222	0.0222	0.0056	0.0837	0.0222	0.0222	0.0056	0.0056	0.0056	
0.0904	0.0910	0.0879	0.0904	0.0153	0.1062	0.0918	0.1595	0.1062	0.0105	0.0105	0.0105	0.0222	0.0222	0.0057	0.0837	0.0222	0.0222	0.0057	0.0057	0.0057	
0.0904	0.0910	0.0879	0.0904	0.0153	0.1063	0.0918	0.1595	0.1063	0.0105	0.0105	0.0105	0.0223	0.0223	0.0057	0.0837	0.0223	0.0223	0.0057	0.0057	0.0057	
0.0904	0.0910	0.0879	0.0904	0.0154	0.1063	0.0918	0.1595	0.1063	0.0105	0.0105	0.0105	0.0223	0.0223	0.0057	0.0837	0.0223	0.0223	0.0057	0.0057	0.0057	
0.0904	0.0910	0.0879	0.0904	0.0154	0.1064	0.0918	0.1595	0.1064	0.0105	0.0105	0.0105	0.0224	0.0224	0.0057	0.0837	0.0224	0.0224	0.0057	0.0057	0.0057	
0.0904	0.0910	0.0879	0.0904	0.0154	0.1064	0.0918	0.1595	0.1064	0.0106	0.0106	0.0106	0.0224	0.0224	0.0057	0.0837	0.0224	0.0224	0.0057	0.0057	0.0057	
0.0904	0.0910	0.0879	0.0904	0.0155	0.1064	0.0918	0.1595	0.1064	0.0106	0.0106	0.0106	0.0225	0.0225	0.0058	0.0837	0.0225	0.0225	0.0058	0.0058	0.0058	
0.0904	0.0910	0.0880	0.0904	0.0155	0.1064	0.0918	0.1595	0.1064	0.0106	0.0106	0.0106	0.0225	0.0225	0.0058	0.0837	0.0225	0.0225	0.0058	0.0058	0.0058	
0.0904	0.0910	0.0880	0.0904	0.0155	0.1064	0.0918	0.1595	0.1064	0.0106	0.0106	0.0106	0.0225	0.0225	0.0058	0.0837	0.0225	0.0225	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0156	0.1065	0.0918	0.1595	0.1065	0.0106	0.0106	0.0106	0.0226	0.0226	0.0058	0.0837	0.0226	0.0226	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0156	0.1065	0.0918	0.1595	0.1065	0.0107	0.0107	0.0107	0.0226	0.0226	0.0058	0.0837	0.0226	0.0226	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0156	0.1065	0.0918	0.1595	0.1065	0.0107	0.0107	0.0107	0.0226	0.0226	0.0058	0.0837	0.0226	0.0226	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0156	0.1065	0.0918	0.1595	0.1065	0.0107	0.0107	0.0107	0.0226	0.0226	0.0058	0.0837	0.0226	0.0226	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0156	0.1065	0.0918	0.1595	0.1065	0.0107	0.0107	0.0107	0.0227	0.0227	0.0058	0.0837	0.0227	0.0227	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1065	0.0918	0.1595	0.1065	0.0107	0.0107	0.0107	0.0227	0.0227	0.0058	0.0837	0.0227	0.0227	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1065	0.0918	0.1595	0.1065	0.0107	0.0107	0.0107	0.0227	0.0227	0.0058	0.0837	0.0227	0.0227	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1065	0.0918	0.1595	0.1065	0.0107	0.0107	0.0107	0.0227	0.0227	0.0058	0.0837	0.0227	0.0227	0.0058	0.0058	0.0058	
0.0904	0.0911	0.0880	0.0904	0.0157	0.1065	0.0918	0.1595	0.1065	0.0107	0.0107	0.0107	0.0227	0.0227	0.0058	0.0837	0.0227	0.0227	0.0058	0.0058	0.0058	
